,symbol,name,codename,industry
2774,SZ002065,东华软件,SZ002065 东华软件,IT服务
2775,SZ002066,瑞泰科技,SZ002066 瑞泰科技,装修建材
2776,SZ002067,景兴纸业,SZ002067 景兴纸业,造纸
2777,SZ002068,黑猫股份,SZ002068 黑猫股份,橡胶
2778,SZ002069,ST獐子岛,SZ002069 ST獐子岛,渔业
2779,SZ002072,凯瑞德,SZ002072 凯瑞德,综合
2780,SZ002073,软控股份,SZ002073 软控股份,专用设备
2781,SZ002074,国轩高科,SZ002074 国轩高科,电池
2782,SZ002075,沙钢股份,SZ002075 沙钢股份,特钢
2783,SZ002076,雪莱特,SZ002076 雪莱特,照明设备
2784,SZ002077,大港股份,SZ002077 大港股份,半导体
2785,SZ002078,太阳纸业,SZ002078 太阳纸业,造纸
2786,SZ002079,苏州固锝,SZ002079 苏州固锝,半导体
2787,SZ002080,中材科技,SZ002080 中材科技,玻璃玻纤
2788,SZ002081,金螳螂,SZ002081 金螳螂,装修装饰
2789,SZ002082,万邦德,SZ002082 万邦德,中药
2790,SZ002083,孚日股份,SZ002083 孚日股份,纺织制造
2791,SZ002084,海鸥住工,SZ002084 海鸥住工,家居用品
2792,SZ002085,万丰奥威,SZ002085 万丰奥威,汽车零部件
2793,SZ002086,ST东洋,SZ002086 ST东洋,医疗器械
2794,SZ002087,新野纺织,SZ002087 新野纺织,纺织制造
2795,SZ002088,鲁阳节能,SZ002088 鲁阳节能,装修建材
2796,SZ002089,*ST新海,SZ002089 *ST新海,通信设备
2797,SZ002090,金智科技,SZ002090 金智科技,
2798,SZ002091,江苏国泰,SZ002091 江苏国泰,贸易
2799,SZ002092,中泰化学,SZ002092 中泰化学,化学原料
2800,SZ002093,国脉科技,SZ002093 国脉科技,通信服务
2801,SZ002094,青岛金王,SZ002094 青岛金王,化妆品
2802,SZ002095,生意宝,SZ002095 生意宝,数字媒体
2803,SZ002096,南岭民爆,SZ002096 南岭民爆,
2804,SZ002097,山河智能,SZ002097 山河智能,工程机械
2805,SZ002098,浔兴股份,SZ002098 浔兴股份,纺织制造
2806,SZ002099,海翔药业,SZ002099 海翔药业,化学制药
2807,SZ002100,天康生物,SZ002100 天康生物,饲料
2808,SZ002101,广东鸿图,SZ002101 广东鸿图,
2809,SZ002102,ST冠福,SZ002102 ST冠福,
2810,SZ002103,广博股份,SZ002103 广博股份,文娱用品
2811,SZ002104,恒宝股份,SZ002104 恒宝股份,通信设备
2812,SZ002105,信隆健康,SZ002105 信隆健康,摩托车及其他
2813,SZ002106,莱宝高科,SZ002106 莱宝高科,光学光电子
2814,SZ002107,沃华医药,SZ002107 沃华医药,中药
2815,SZ002108,沧州明珠,SZ002108 沧州明珠,塑料
2816,SZ002109,兴化股份,SZ002109 兴化股份,化学原料
2817,SZ002110,三钢闽光,SZ002110 三钢闽光,普钢
2818,SZ002111,威海广泰,SZ002111 威海广泰,
2819,SZ002112,三变科技,SZ002112 三变科技,电网设备
2820,SZ002113,ST天润,SZ002113 ST天润,游戏
2821,SZ002114,罗平锌电,SZ002114 罗平锌电,工业金属
2822,SZ002115,三维通信,SZ002115 三维通信,通信服务
2823,SZ002116,中国海诚,SZ002116 中国海诚,专业工程
2824,SZ002117,东港股份,SZ002117 东港股份,包装印刷
2825,SZ002118,紫鑫药业,SZ002118 紫鑫药业,中药
2826,SZ002119,康强电子,SZ002119 康强电子,半导体
2827,SZ002120,韵达股份,SZ002120 韵达股份,物流
2828,SZ002121,科陆电子,SZ002121 科陆电子,电网设备
2829,SZ002123,梦网科技,SZ002123 梦网科技,通信服务
2830,SZ002124,天邦食品,SZ002124 天邦食品,养殖业
2831,SZ002125,湘潭电化,SZ002125 湘潭电化,电池
2832,SZ002126,银轮股份,SZ002126 银轮股份,汽车零部件
2833,SZ002127,南极电商,SZ002127 南极电商,互联网电商
2834,SZ002128,电投能源,SZ002128 电投能源,煤炭开采
2835,SZ002129,TCL中环,SZ002129 TCL中环,光伏设备
2836,SZ002130,沃尔核材,SZ002130 沃尔核材,其他电子
2837,SZ002131,利欧股份,SZ002131 利欧股份,广告营销
2838,SZ002132,恒星科技,SZ002132 恒星科技,通用设备
2839,SZ002133,广宇集团,SZ002133 广宇集团,房地产开发
2840,SZ002134,天津普林,SZ002134 天津普林,元件
2841,SZ002135,东南网架,SZ002135 东南网架,专业工程
2842,SZ002136,安纳达,SZ002136 安纳达,化学原料
2843,SZ002137,实益达,SZ002137 实益达,光学光电子
2844,SZ002138,顺络电子,SZ002138 顺络电子,元件
2845,SZ002139,拓邦股份,SZ002139 拓邦股份,消费电子
2846,SZ002140,东华科技,SZ002140 东华科技,专业工程
2847,SZ002141,贤丰控股,SZ002141 贤丰控股,其他电子
2848,SZ002142,宁波银行,SZ002142 宁波银行,城商行
2849,SZ002144,宏达高科,SZ002144 宏达高科,纺织制造
2850,SZ002145,中核钛白,SZ002145 中核钛白,化学原料
2851,SZ002146,荣盛发展,SZ002146 荣盛发展,
2852,SZ002148,北纬科技,SZ002148 北纬科技,通信服务
2853,SZ002149,西部材料,SZ002149 西部材料,小金属
2854,SZ002150,通润装备,SZ002150 通润装备,通用设备
2855,SZ002151,北斗星通,SZ002151 北斗星通,军工电子
2856,SZ002152,广电运通,SZ002152 广电运通,计算机设备
2857,SZ002153,石基信息,SZ002153 石基信息,软件开发
2858,SZ002154,报喜鸟,SZ002154 报喜鸟,服装家纺
2859,SZ002155,湖南黄金,SZ002155 湖南黄金,贵金属
2860,SZ002156,通富微电,SZ002156 通富微电,半导体
2861,SZ002157,正邦科技,SZ002157 正邦科技,养殖业
2862,SZ002158,汉钟精机,SZ002158 汉钟精机,通用设备
2863,SZ002159,三特索道,SZ002159 三特索道,旅游及景区
2864,SZ002160,常铝股份,SZ002160 常铝股份,工业金属
2865,SZ002161,远望谷,SZ002161 远望谷,其他电子
2866,SZ002162,悦心健康,SZ002162 悦心健康,家居用品
2867,SZ002163,海南发展,SZ002163 海南发展,装修装饰
2868,SZ002164,宁波东力,SZ002164 宁波东力,
2869,SZ002165,红宝丽,SZ002165 红宝丽,
2870,SZ002166,莱茵生物,SZ002166 莱茵生物,化学制品
2871,SZ002167,东方锆业,SZ002167 东方锆业,小金属
2872,SZ002168,惠程科技,SZ002168 惠程科技,游戏
2873,SZ002169,智光电气,SZ002169 智光电气,电网设备
2874,SZ002170,芭田股份,SZ002170 芭田股份,农化制品
2875,SZ002171,楚江新材,SZ002171 楚江新材,工业金属
2876,SZ002172,澳洋健康,SZ002172 澳洋健康,医疗服务
2877,SZ002173,创新医疗,SZ002173 创新医疗,医疗服务
2878,SZ002174,游族网络,SZ002174 游族网络,游戏
2879,SZ002175,东方智造,SZ002175 东方智造,通用设备
2880,SZ002176,江特电机,SZ002176 江特电机,能源金属
2881,SZ002177,*ST御银,SZ002177 *ST御银,计算机设备
2882,SZ002178,延华智能,SZ002178 延华智能,软件开发
2883,SZ002179,中航光电,SZ002179 中航光电,军工电子
2884,SZ002180,纳思达,SZ002180 纳思达,计算机设备
2885,SZ002181,粤传媒,SZ002181 粤传媒,出版
2886,SZ002182,云海金属,SZ002182 云海金属,小金属
2887,SZ002183,怡亚通,SZ002183 怡亚通,物流
2888,SZ002184,海得控制,SZ002184 海得控制,自动化设备
2889,SZ002185,华天科技,SZ002185 华天科技,半导体
2890,SZ002186,全聚德,SZ002186 全聚德,酒店餐饮
2891,SZ002187,广百股份,SZ002187 广百股份,一般零售
2892,SZ002188,中天服务,SZ002188 中天服务,房地产服务
2893,SZ002189,中光学,SZ002189 中光学,军工电子
2894,SZ002190,成飞集成,SZ002190 成飞集成,汽车零部件
2895,SZ002191,劲嘉股份,SZ002191 劲嘉股份,包装印刷
2896,SZ002192,融捷股份,SZ002192 融捷股份,能源金属
2897,SZ002193,如意集团,SZ002193 如意集团,纺织制造
2898,SZ002194,武汉凡谷,SZ002194 武汉凡谷,通信设备
2899,SZ002195,二三四五,SZ002195 二三四五,IT服务
2900,SZ002196,方正电机,SZ002196 方正电机,电机
2901,SZ002197,证通电子,SZ002197 证通电子,计算机设备
2902,SZ002198,嘉应制药,SZ002198 嘉应制药,中药
2903,SZ002199,东晶电子,SZ002199 东晶电子,元件
2904,SZ002200,ST交投,SZ002200 ST交投,基础建设
2905,SZ002201,正威新材,SZ002201 正威新材,玻璃玻纤
2906,SZ002202,金风科技,SZ002202 金风科技,风电设备
2907,SZ002203,海亮股份,SZ002203 海亮股份,工业金属
2908,SZ002204,大连重工,SZ002204 大连重工,专用设备
2909,SZ002205,国统股份,SZ002205 国统股份,装修建材
2910,SZ002206,海利得,SZ002206 海利得,化学纤维
2911,SZ002207,准油股份,SZ002207 准油股份,油服工程
2912,SZ002208,合肥城建,SZ002208 合肥城建,房地产开发
2913,SZ002209,达意隆,SZ002209 达意隆,专用设备
2914,SZ002210,飞马国际,SZ002210 飞马国际,环境治理
2915,SZ002211,ST宏达,SZ002211 ST宏达,化学制品
2916,SZ002212,天融信,SZ002212 天融信,软件开发
2917,SZ002213,大为股份,SZ002213 大为股份,综合
2918,SZ002214,大立科技,SZ002214 大立科技,军工电子
2919,SZ002215,诺普信,SZ002215 诺普信,农化制品
2920,SZ002216,三全食品,SZ002216 三全食品,食品加工
2921,SZ002217,合力泰,SZ002217 合力泰,光学光电子
2922,SZ002219,新里程,SZ002219 新里程,医疗服务
2923,SZ002221,东华能源,SZ002221 东华能源,炼化及贸易
2924,SZ002222,福晶科技,SZ002222 福晶科技,光学光电子
2925,SZ002223,鱼跃医疗,SZ002223 鱼跃医疗,医疗器械
2926,SZ002224,三力士,SZ002224 三力士,橡胶
2927,SZ002225,濮耐股份,SZ002225 濮耐股份,装修建材
2928,SZ002226,江南化工,SZ002226 江南化工,
2929,SZ002227,奥特迅,SZ002227 奥特迅,其他电源设备
2930,SZ002228,合兴包装,SZ002228 合兴包装,包装印刷
2931,SZ002229,鸿博股份,SZ002229 鸿博股份,包装印刷
2932,SZ002230,科大讯飞,SZ002230 科大讯飞,软件开发
2933,SZ002231,奥维通信,SZ002231 奥维通信,军工电子
2934,SZ002232,启明信息,SZ002232 启明信息,IT服务
2935,SZ002233,塔牌集团,SZ002233 塔牌集团,水泥
2936,SZ002234,民和股份,SZ002234 民和股份,养殖业
2937,SZ002235,安妮股份,SZ002235 安妮股份,造纸
2938,SZ002236,大华股份,SZ002236 大华股份,计算机设备
2939,SZ002237,恒邦股份,SZ002237 恒邦股份,贵金属
2940,SZ002238,天威视讯,SZ002238 天威视讯,电视广播
2941,SZ002239,奥特佳,SZ002239 奥特佳,
2942,SZ002240,盛新锂能,SZ002240 盛新锂能,能源金属
2943,SZ002241,歌尔股份,SZ002241 歌尔股份,消费电子
2944,SZ002242,九阳股份,SZ002242 九阳股份,小家电
2945,SZ002243,力合科创,SZ002243 力合科创,化妆品
2946,SZ002244,滨江集团,SZ002244 滨江集团,房地产开发
2947,SZ002245,蔚蓝锂芯,SZ002245 蔚蓝锂芯,电池
2948,SZ002246,北化股份,SZ002246 北化股份,
2949,SZ002247,聚力文化,SZ002247 聚力文化,装修建材
2950,SZ002248,华东数控,SZ002248 华东数控,
2951,SZ002249,大洋电机,SZ002249 大洋电机,电机
2952,SZ002250,联化科技,SZ002250 联化科技,农化制品
2953,SZ002251,步步高,SZ002251 步步高,一般零售
2954,SZ002252,上海莱士,SZ002252 上海莱士,生物制品
2955,SZ002253,川大智胜,SZ002253 川大智胜,软件开发
2956,SZ002254,泰和新材,SZ002254 泰和新材,化学纤维
2957,SZ002255,海陆重工,SZ002255 海陆重工,其他电源设备
2958,SZ002256,兆新股份,SZ002256 兆新股份,电力
2959,SZ002258,利尔化学,SZ002258 利尔化学,农化制品
2960,SZ002259,ST升达,SZ002259 ST升达,燃气
2961,SZ002261,拓维信息,SZ002261 拓维信息,软件开发
2962,SZ002262,恩华药业,SZ002262 恩华药业,
2963,SZ002263,大东南,SZ002263 大东南,塑料
2964,SZ002264,新华都,SZ002264 新华都,一般零售
2965,SZ002265,西仪股份,SZ002265 西仪股份,汽车零部件
2966,SZ002266,浙富控股,SZ002266 浙富控股,环境治理
2967,SZ002267,陕天然气,SZ002267 陕天然气,燃气
2968,SZ002268,电科网安,SZ002268 电科网安,计算机设备
2969,SZ002269,美邦服饰,SZ002269 美邦服饰,服装家纺
2970,SZ002270,华明装备,SZ002270 华明装备,电网设备
2971,SZ002271,东方雨虹,SZ002271 东方雨虹,装修建材
2972,SZ002272,川润股份,SZ002272 川润股份,风电设备
2973,SZ002273,水晶光电,SZ002273 水晶光电,光学光电子
2974,SZ002274,华昌化工,SZ002274 华昌化工,化学原料
2975,SZ002275,桂林三金,SZ002275 桂林三金,中药
2976,SZ002276,万马股份,SZ002276 万马股份,
2977,SZ002277,友阿股份,SZ002277 友阿股份,一般零售
2978,SZ002278,神开股份,SZ002278 神开股份,
2979,SZ002279,久其软件,SZ002279 久其软件,软件开发
2980,SZ002281,光迅科技,SZ002281 光迅科技,通信设备
2981,SZ002282,博深股份,SZ002282 博深股份,通用设备
2982,SZ002283,天润工业,SZ002283 天润工业,
2983,SZ002284,亚太股份,SZ002284 亚太股份,汽车零部件
2984,SZ002285,世联行,SZ002285 世联行,房地产服务
2985,SZ002286,保龄宝,SZ002286 保龄宝,农产品加工
2986,SZ002287,奇正藏药,SZ002287 奇正藏药,中药
2987,SZ002288,超华科技,SZ002288 超华科技,元件
2988,SZ002289,宇顺电子,SZ002289 宇顺电子,光学光电子
2989,SZ002290,禾盛新材,SZ002290 禾盛新材,家电零部件
2990,SZ002291,遥望科技,SZ002291 遥望科技,广告营销
2991,SZ002293,罗莱生活,SZ002293 罗莱生活,服装家纺
2992,SZ002294,信立泰,SZ002294 信立泰,
2993,SZ002295,精艺股份,SZ002295 精艺股份,工业金属
2994,SZ002296,辉煌科技,SZ002296 辉煌科技,通信设备
2995,SZ002297,博云新材,SZ002297 博云新材,航空装备
2996,SZ002298,中电兴发,SZ002298 中电兴发,软件开发
2997,SZ002299,圣农发展,SZ002299 圣农发展,养殖业
2998,SZ002300,太阳电缆,SZ002300 太阳电缆,电网设备
2999,SZ002301,齐心集团,SZ002301 齐心集团,文娱用品
3000,SZ002302,西部建设,SZ002302 西部建设,水泥
3001,SZ002303,美盈森,SZ002303 美盈森,包装印刷
3002,SZ002304,洋河股份,SZ002304 洋河股份,白酒
3003,SZ002305,南国置业,SZ002305 南国置业,房地产开发
3004,SZ002306,中科云网,SZ002306 中科云网,游戏
3005,SZ002307,北新路桥,SZ002307 北新路桥,基础建设
3006,SZ002308,威创股份,SZ002308 威创股份,计算机设备
3007,SZ002309,ST中利,SZ002309 ST中利,
3008,SZ002310,东方园林,SZ002310 东方园林,基础建设
3009,SZ002311,海大集团,SZ002311 海大集团,饲料
3010,SZ002312,川发龙蟒,SZ002312 川发龙蟒,农化制品
3011,SZ002313,*ST日海,SZ002313 *ST日海,通信设备
3012,SZ002314,南山控股,SZ002314 南山控股,房地产开发
3013,SZ002316,*ST亚联,SZ002316 *ST亚联,多元金融
3014,SZ002317,众生药业,SZ002317 众生药业,中药
3015,SZ002318,久立特材,SZ002318 久立特材,特钢
3016,SZ002319,乐通股份,SZ002319 乐通股份,化学制品
3017,SZ002320,海峡股份,SZ002320 海峡股份,航运港口
3018,SZ002321,ST华英,SZ002321 ST华英,养殖业
3019,SZ002322,理工能科,SZ002322 理工能科,软件开发
3020,SZ002323,雅博股份,SZ002323 雅博股份,专业工程
3021,SZ002324,普利特,SZ002324 普利特,塑料
3022,SZ002325,洪涛股份,SZ002325 洪涛股份,装修装饰
3023,SZ002326,永太科技,SZ002326 永太科技,化学制品
3024,SZ002327,富安娜,SZ002327 富安娜,服装家纺
3025,SZ002328,新朋股份,SZ002328 新朋股份,
3026,SZ002329,皇氏集团,SZ002329 皇氏集团,饮料乳品
3027,SZ002330,得利斯,SZ002330 得利斯,食品加工
3028,SZ002331,皖通科技,SZ002331 皖通科技,IT服务
3029,SZ002332,仙琚制药,SZ002332 仙琚制药,化学制药
3030,SZ002333,罗普斯金,SZ002333 罗普斯金,装修建材
3031,SZ002334,英威腾,SZ002334 英威腾,自动化设备
3032,SZ002335,科华数据,SZ002335 科华数据,其他电源设备
3033,SZ002337,赛象科技,SZ002337 赛象科技,
3034,SZ002338,奥普光电,SZ002338 奥普光电,军工电子
3035,SZ002339,积成电子,SZ002339 积成电子,
3036,SZ002340,格林美,SZ002340 格林美,电池
3037,SZ002341,新纶新材,SZ002341 新纶新材,塑料
3038,SZ002342,巨力索具,SZ002342 巨力索具,
3039,SZ002344,海宁皮城,SZ002344 海宁皮城,一般零售
3040,SZ002345,潮宏基,SZ002345 潮宏基,饰品
3041,SZ002346,柘中股份,SZ002346 柘中股份,
3042,SZ002347,泰尔股份,SZ002347 泰尔股份,
3043,SZ002348,高乐股份,SZ002348 高乐股份,文娱用品
3044,SZ002349,精华制药,SZ002349 精华制药,中药
3045,SZ002350,北京科锐,SZ002350 北京科锐,电网设备
3046,SZ002351,漫步者,SZ002351 漫步者,消费电子
3047,SZ002352,顺丰控股,SZ002352 顺丰控股,物流
3048,SZ002353,杰瑞股份,SZ002353 杰瑞股份,专用设备
3049,SZ002355,兴民智通,SZ002355 兴民智通,
3050,SZ002356,赫美集团,SZ002356 赫美集团,一般零售
3051,SZ002357,富临运业,SZ002357 富临运业,铁路公路
3052,SZ002358,森源电气,SZ002358 森源电气,
3053,SZ002360,同德化工,SZ002360 同德化工,化学制品
3054,SZ002361,神剑股份,SZ002361 神剑股份,塑料
3055,SZ002362,汉王科技,SZ002362 汉王科技,软件开发
3056,SZ002363,隆基机械,SZ002363 隆基机械,汽车零部件
3057,SZ002364,中恒电气,SZ002364 中恒电气,其他电源设备
3058,SZ002365,永安药业,SZ002365 永安药业,化学制药
3059,SZ002366,*ST海核,SZ002366 *ST海核,其他电源设备
3060,SZ002367,康力电梯,SZ002367 康力电梯,专用设备
3061,SZ002368,太极股份,SZ002368 太极股份,IT服务
3062,SZ002369,卓翼科技,SZ002369 卓翼科技,消费电子
3063,SZ002370,亚太药业,SZ002370 亚太药业,化学制药
3064,SZ002371,北方华创,SZ002371 北方华创,半导体
3065,SZ002372,伟星新材,SZ002372 伟星新材,装修建材
3066,SZ002373,千方科技,SZ002373 千方科技,IT服务
3067,SZ002374,中锐股份,SZ002374 中锐股份,包装印刷
3068,SZ002375,亚厦股份,SZ002375 亚厦股份,装修装饰
3069,SZ002376,新北洋,SZ002376 新北洋,计算机设备
3070,SZ002377,国创高新,SZ002377 国创高新,房地产服务
3071,SZ002378,章源钨业,SZ002378 章源钨业,小金属
3072,SZ002379,宏创控股,SZ002379 宏创控股,工业金属
3073,SZ002380,科远智慧,SZ002380 科远智慧,
3074,SZ002381,双箭股份,SZ002381 双箭股份,橡胶
3075,SZ002382,蓝帆医疗,SZ002382 蓝帆医疗,医疗器械
3076,SZ002383,合众思壮,SZ002383 合众思壮,军工电子
3077,SZ002384,东山精密,SZ002384 东山精密,元件
3078,SZ002385,大北农,SZ002385 大北农,饲料
3079,SZ002386,天原股份,SZ002386 天原股份,化学原料
3080,SZ002387,维信诺,SZ002387 维信诺,光学光电子
3081,SZ002388,新亚制程,SZ002388 新亚制程,其他电子
3082,SZ002389,航天彩虹,SZ002389 航天彩虹,航空装备
3083,SZ002390,信邦制药,SZ002390 信邦制药,中药
3084,SZ002391,长青股份,SZ002391 长青股份,农化制品
3085,SZ002392,北京利尔,SZ002392 北京利尔,装修建材
3086,SZ002393,力生制药,SZ002393 力生制药,化学制药
3087,SZ002394,联发股份,SZ002394 联发股份,纺织制造
3088,SZ002395,双象股份,SZ002395 双象股份,塑料
3089,SZ002396,星网锐捷,SZ002396 星网锐捷,通信设备
3090,SZ002397,梦洁股份,SZ002397 梦洁股份,服装家纺
3091,SZ002398,垒知集团,SZ002398 垒知集团,装修建材
