,symbol,net_profit_cagr,north_net_inflow,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,north_net_inflow_time,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,eps,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares,limitup_days,codename
2754,SZ002045,-20.336784393662622,6556683.524035375,1.2863,11,0.49,False,0.01,3.5738,467735913,16.46,3.72,146.5503,32.85,7698933128.0,1681315200000.0,7709599208.0,0.0,100,8.611930341190966,679.02,-0.12,10.473253918807956,318797983.97,0.08,1116777600000,0.38,-5288050.0,19463601.0,0.49,3.57,58930.0,4.16,17.78,国光电器,43.187,468383913,0,SZ002045 国光电器
2755,SZ002046,103.91875684470509,-15847633.55665819,1.8464,11,1.35,False,0.01,2.0496,524349078,11.99,3.13,21.7726,8.31,6286945445.0,1681315200000.0,6344260655.0,1.476,100,7.802082254267413,493.04,-0.17,18.115412796771203,87720482.8,0.16,1117036800000,0.44,-1160964.0,7375280.0,1.03,1.988,43659.0,1.41,68.7,国机精工,27.196,529129329,0,SZ002046 国机精工
2756,SZ002047,458.358118796578,-1019602.81864692,1.4274,11,-1.08,False,0.01,1.768,1335590099,3.66,2.16,,-6.63,4888259762.0,1681315200000.0,5549470216.0,0.0,100,-48.62840119666908,28.21,0.0,-18.28709245906491,39580530.0,-0.04,1117468800000,-1.18,-6355834.0,10800100.0,0.8,1.768,25410.0,0.81,2.79,宝鹰股份,,1516248693,0,SZ002047 宝鹰股份
2757,SZ002048,3.707378673036765,-4305249.158572776,0.5929,11,0.89,False,0.01,1.0261,558506924,13.6,1.56,5.4571,-2.16,7595694166.0,1681315200000.0,11071698909.0,19.015,100,10.612268438564795,1590.07,-0.15,3.708593033766383,40306423.02,0.12,1117728000000,1.4,-2474577.0,2961549.0,0.66,1.026,72921.0,0.53,13.74,宁波华翔,9.732,814095508,0,SZ002048 宁波华翔
2758,SZ002049,86.49431711622408,77406886.91085674,13.8363,11,2.64,False,0.01,10.3404,849616257,115.95,3.86,57.0595,-12.04,98513004999.0,1681315200000.0,98513196317.0,0.0,100,31.0610470967882,11095.33,-0.02,27.558497358023786,3737091767.87,2.98,1117987200000,3.1,85545678.52,32594430.0,0.86,10.343,283831.0,3.84,46.44,紫光国微,37.431,849617907,0,SZ002049 紫光国微
2759,SZ002050,14.25282540874029,-29949366.11441399,4.347,11,1.22,False,0.01,7.4423,3537456267,24.09,2.73,59.5822,13.52,85217321472.0,1681315200000.0,86504054879.0,1.038,100,17.72763004864365,3688.33,0.12,23.61943753083404,391845911.19,0.29,1118073600000,0.56,-1396120.0,16248207.0,0.82,7.435,126684.0,0.46,13.67,三花智控,42.855,3590869858,0,SZ002050 三花智控
2760,SZ002051,-27.49308946598909,-24980332.81259544,1.6019,11,10.04,False,0.01,1.4114,1237090423,12.5,10.39,17.454,58.83,15463630288.0,1681315200000.0,15467611713.0,0.8,100,3.5185225564484184,296.76,0.0,-2.009450443915473,1100664070.23,1.14,1150646400000,0.31,99472170.0,90440181.0,2.11,1.411,46800.0,7.31,332.03,中工国际,40.677,1237408937,1,SZ002051 中工国际
2761,SZ002052,-38.36918301668953,,6.1186,11,0.48,False,0.01,18.5669,745959694,2.09,4.81,,-19.31,1559055760.0,,1559055760.0,0.0,100,-76.39626719819654,-65.96,-0.48,-31.19540024875588,13144066.0,0.01,1151337600000,-0.06,-1000799.0,6351300.0,0.72,19.0,33098.0,0.85,122.69,*ST同洲,,745959694,0,SZ002052 *ST同洲
2762,SZ002053,3.5600671434383058,4508195.891162599,3.7998,11,0.37,False,0.01,1.5159,852217206,10.78,1.68,12.4058,-2.71,9186901481.0,1681315200000.0,9925463622.0,0.464,100,5.32121469550005,60.46,-0.09,10.553901884195916,62660654.92,0.04,1151337600000,0.32,-2455642.0,5821911.0,0.92,1.516,34203.0,0.68,75.48,云南能投,34.037,920729464,0,SZ002053 云南能投
2763,SZ002054,-7.77045808955461,,1.0439,11,-0.42,False,0.01,1.3697,377094002,7.09,0.98,9.1911,-5.47,2673596474.0,,3418198555.0,0.987,100,3.5170228331911515,107.77,0.0,27.73090703645924,22382704.0,-0.03,1153756800000,0.18,-3443131.0,3152900.0,1.3,1.369,22400.0,0.84,87.1,德美化工,39.562,482115452,0,SZ002054 德美化工
2764,SZ002055,7.675349269021447,-12310414.16369125,0.7595,11,-0.51,False,0.01,1.9407,589330254,9.79,2.54,3.9489,13.57,5769543187.0,1681315200000.0,5917957266.0,0.0,100,-24.27605079908569,242.56,0.0,1.693564864958952,86490383.39,-0.05,1153756800000,-1.0,-4972568.0,8858276.0,0.87,1.942,69142.0,1.5,138.58,得润电子,,604490017,0,SZ002055 得润电子
2765,SZ002056,34.17418626861553,9520394.84929167,1.7136,11,0.05,False,0.01,4.3007,1604023310,20.49,1.81,11.5471,9.34,32866437622.0,1681315200000.0,33331330396.0,1.767,100,23.056053408884875,1114.37,-0.05,43.635924175413024,232943358.22,0.01,1154448000000,1.03,-6131425.0,11362803.0,0.7,4.305,99368.0,0.71,52.45,横店东磁,19.968,1626712074,0,SZ002056 横店东磁
2766,SZ002057,41.360712789231904,-2279488.202928107,2.817,11,0.57,False,0.01,2.8152,746187776,10.57,1.81,50.2067,0.67,7887204792.0,1681315200000.0,8023134992.0,1.315,100,11.87447437387944,635.0,-0.09,28.88689811362264,91761681.8,0.06,1154448000000,0.45,7026660.0,8655133.0,0.82,2.819,40986.0,1.16,124.36,中钢天源,23.647,759047776,0,SZ002057 中钢天源
2767,SZ002058,33.14348814664143,,8.5522,11,0.89,False,0.01,9.4887,143117781,11.36,2.22,965.6,1.7,1625817992.0,,1629573052.0,0.0,100,0.7123904832639663,194.16,0.35,50.24677219662495,8226349.0,0.1,1154448000000,0.01,-1107425.0,723800.0,0.84,9.467,18125.0,0.51,83.55,威尔泰,1306.205,143448332,0,SZ002058 威尔泰
2768,SZ002059,,-7523878.620705346,8.9168,11,-3.95,False,0.01,3.8043,943861051,7.79,3.82,,-2.87,7352677587.0,1681315200000.0,7886867193.0,0.0,100,-16.032658685865957,120.59,-0.13,-38.59069720073642,367539210.25,-0.32,1155139200000,-0.35,-29220519.0,46769200.0,1.57,3.8,35339.0,4.96,112.5,云南旅游,,1012434813,0,SZ002059 云南旅游
2769,SZ002060,18.65597860227488,-1123075.8532551962,1.3652,11,0.44,False,0.01,1.5986,1201903731,6.8,1.18,10.487,-1.16,8172945371.0,1681315200000.0,23077259450.0,2.206,100,9.941534687594036,313.1,0.15,14.900468109451182,74963848.12,0.03,1155139200000,0.12,3611213.0,11043828.0,1.32,1.6,63730.0,0.92,39.88,粤水电,59.031,3393714625,0,SZ002060 粤水电
2770,SZ002061,25.94556507156294,4134505.404127664,0.2453,11,1.59,False,0.01,0.9355,1856527072,6.38,2.87,19.5006,20.38,11844642719.0,1681315200000.0,11844642719.0,2.32,100,11.885066802300573,49.13,0.16,19.6498687594546,276851293.67,0.1,1155657600000,0.7,19148256.0,43630334.0,1.75,0.935,33545.0,2.35,58.33,浙江交科,9.14,1856527072,0,SZ002061 浙江交科
2771,SZ002062,1.2735736613407989,800112.8454620754,0.6882,11,1.69,False,0.01,1.4574,970430037,5.43,2.06,4.8309,3.82,5269435101.0,1681315200000.0,5986575000.0,1.842,100,9.166632409032797,288.38,0.0,-10.026974768369724,74324814.35,0.09,1155657600000,0.33,14151288.0,13757645.0,1.84,1.456,32883.0,1.42,46.62,宏润建设,16.429,1102500000,0,SZ002062 宏润建设
2772,SZ002063,12.482986913988547,-13306431.327467166,7.5839,11,3.89,False,0.01,5.1136,1461577121,10.15,6.86,450.3195,33.73,14835007778.0,1681315200000.0,16113937000.0,0.493,100,10.71027258656444,1083.54,0.0,10.72519702496293,753050366.31,0.38,1156262400000,0.2,53904942.0,75180017.0,1.12,5.126,47743.0,5.14,127.93,远光软件,49.943,1587580000,0,SZ002063 远光软件
2773,SZ002064,19.3367022395033,309211.18454122153,1.311,11,-3.09,False,0.01,1.5754,4951990572,7.21,4.17,6.5971,6.03,35703852024.0,1681315200000.0,35779941497.0,4.161,100,21.1612687191843,836.24,0.0,24.988069059239383,199972193.83,-0.23,1156262400000,0.85,-51995927.0,27463530.0,1.97,1.574,47893.0,0.55,37.01,华峰化学,8.467,4962543897,0,SZ002064 华峰化学
2774,SZ002065,-11.771530509869466,4719359.949133986,2.2023,11,2.65,False,0.01,2.3378,2904190146,8.13,5.18,996.1617,43.64,23611065887.0,1681315200000.0,26060571709.0,0.615,100,3.6333520543407967,1017.53,-0.12,10.17187140824445,1234079098.75,0.21,1156262400000,0.13,108604236.0,151233720.0,0.98,2.336,93834.0,5.21,65.52,东华软件,65.008,3205482375,0,SZ002065 东华软件
2775,SZ002066,37.21824291889584,,0.5537,11,1.76,False,0.01,4.416,230999993,11.55,3.35,9.3001,3.49,2668049919.0,,2668050000.0,0.693,100,11.601672054210615,191.13,-0.35,7.304511915423872,45291126.92,0.2,1156262400000,0.29,5443717.0,3902836.0,1.19,4.408,28299.0,1.69,107.46,瑞泰科技,40.278,231000000,0,SZ002066 瑞泰科技
2776,SZ002067,-8.503931344482174,,0.6477,11,-0.58,False,0.01,0.7582,1056463083,3.43,1.16,4.822,1.18,3623668375.0,,4095299463.0,0.0,100,3.6522626058361527,55.45,0.29,6.595963536601901,26999711.09,-0.02,1158249600000,0.17,-6168073.0,7880929.0,0.8,0.759,31618.0,0.75,69.71,景兴纸业,20.651,1193964858,0,SZ002067 景兴纸业
2777,SZ002068,,3867808.370671181,0.9541,11,2.04,False,0.01,2.7164,733603596,12.02,4.41,,0.42,8817915224.0,1681315200000.0,8987781864.0,0.0,100,-0.0411313643387004,455.07,-0.08,15.035705787515386,200253968.01,0.24,1158249600000,0.0,35710860.0,16626773.0,1.65,2.719,33085.0,2.27,87.57,黑猫股份,,747735596,0,SZ002068 黑猫股份
2778,SZ002069,-88.15963615241009,,1.2603,11,0.84,False,0.01,42.8987,694340173,3.6,1.4,20.1098,0.0,2499624623.0,,2560003898.0,0.0,100,243.3400395948805,-60.61,0.0,-9.625896201498296,9108722.0,0.03,1159372800000,0.06,1713802.0,2533300.0,0.77,45.0,82824.0,0.36,148.44,ST獐子岛,63.993,711112194,0,SZ002069 ST獐子岛
2779,SZ002072,,,7.2895,11,0.28,False,0.01,51.3326,257605400,7.12,4.51,,-8.48,1834150448.0,,2617881600.0,0.0,100,-18.111281634219317,27.09,0.14,186.15427508238255,41689820.0,0.02,1161100800000,-0.03,1056156.0,5958400.0,1.84,50.857,24435.0,2.31,73.46,凯瑞德,,367680000,0,SZ002072 凯瑞德
2780,SZ002073,37.44480594166584,-10450445.629445355,1.2001,11,-1.53,False,0.01,1.4308,941292074,7.1,2.91,17.985,15.45,6683173725.0,1681315200000.0,6883497385.0,0.648,100,4.374722122510345,29.57,0.0,26.02988441485024,106952128.93,-0.11,1161100800000,0.21,-12996447.0,15017723.0,0.78,1.431,88028.0,1.6,94.27,软控股份,33.967,969506674,0,SZ002073 软控股份
2781,SZ002074,63.88174671232907,6001527.118422112,2.7097,11,2.33,False,0.01,2.2236,1238531625,29.03,3.45,47.8819,0.69,35954573074.0,1681315200000.0,51640736460.0,0.324,100,1.06901689319698,787.39,0.0,73.94231163464336,566129088.58,0.66,1161100800000,0.1,56699059.0,19543718.0,1.43,2.223,195558.0,1.58,87.31,国轩高科,280.292,1778874835,0,SZ002074 国轩高科
2782,SZ002075,2.7156787207084365,342924.5924453277,0.4994,11,0.24,False,0.01,1.4353,2206768247,4.15,1.21,4.9967,5.6,9158088225.0,1681315200000.0,9158102854.0,1.928,100,11.655725723556191,61.27,0.0,10.720799872348618,65021930.51,0.01,1161705600000,0.32,-9349812.0,15671994.0,1.1,1.436,74986.0,0.71,93.41,沙钢股份,12.866,2206771772,0,SZ002075 沙钢股份
2783,SZ002076,,,21.4143,11,6.01,False,0.01,6.0924,1036640133,3.0,13.07,,23.46,3109920399.0,,3343873473.0,0.0,100,28.77714944781316,23.47,0.0,-23.84360519634748,155839127.38,0.17,1161705600000,0.02,6118716.0,53366040.0,2.23,10.345,27272.0,5.15,147.81,雪莱特,135.88,1114624491,0,SZ002076 雪莱特
2784,SZ002077,,-932771.1001655572,15.8274,11,1.19,False,0.01,2.9629,580348513,16.19,3.44,56.9007,-12.82,9395842425.0,1681315200000.0,9395842425.0,0.0,100,0.4232447503517578,147.6,0.06,-15.681532778241449,332153724.0,0.19,1163606400000,0.02,-7903767.0,20594522.0,0.9,2.965,78128.0,3.55,95.66,大港股份,703.471,580348513,0,SZ002077 大港股份
2785,SZ002078,3.607637503123007,-47890218.88637985,0.8504,11,-0.94,False,0.01,1.4936,2743952588,11.54,1.46,6.5118,0.17,31665212866.0,1681315200000.0,32250654733.0,1.664,100,12.006141004624688,379.91,-0.17,20.66518195886975,126325002.6,-0.11,1163606400000,0.88,-15949329.0,10889086.0,0.6,1.435,88077.0,0.4,27.84,太阳纸业,13.129,2794684119,0,SZ002078 太阳纸业
2786,SZ002079,56.66091569138951,-27252914.10042417,3.8563,11,1.83,False,0.01,4.6143,798310131,15.6,3.79,83.196,16.5,12453638044.0,1681315200000.0,12603031210.0,0.186,100,14.47636422751644,468.99,-0.06,18.170026274106178,687509227.87,0.28,1163606400000,0.46,13761297.0,44430659.0,0.89,4.615,111635.0,5.57,86.39,苏州固锝,33.984,807886616,0,SZ002079 苏州固锝
2787,SZ002080,36.519259231695166,10495551.32997137,1.805,11,1.32,False,0.01,2.3101,1678123584,23.78,2.56,12.6294,10.97,39905778828.0,1681315200000.0,39905778828.0,2.775,100,22.33327232795786,665.71,0.0,17.61009198046779,222466620.96,0.31,1163952000000,2.09,3680916.0,9367322.0,0.76,2.311,100839.0,0.56,65.14,中材科技,11.365,1678123584,0,SZ002080 中材科技
2788,SZ002081,,13443243.122944873,0.6236,11,0.0,False,0.01,1.1623,2635953454,5.42,2.95,17.0436,11.75,14286867721.0,1681315200000.0,14391854394.0,0.0,100,-34.46240339111732,710.53,0.0,-10.063224610754528,107840617.22,0.0,1163952000000,-1.94,3894182.0,19914014.0,0.93,1.163,120875.0,0.76,55.0,金螳螂,,2655323689,0,SZ002081 金螳螂
2789,SZ002082,-18.03624637542369,2491238.486738393,2.8966,11,1.67,False,0.01,1.9246,360212237,8.52,3.22,,-3.4,3069008259.0,1681315200000.0,5267258503.0,0.0,100,6.118249302867495,144.2,0.24,-52.72523841003513,47957083.5,0.14,1163952000000,0.26,8164589.0,5633038.0,1.37,1.923,24376.0,1.56,64.78,万邦德,32.405,618222829,0,SZ002082 万邦德
2790,SZ002083,-11.581396790163422,,0.682,11,-0.22,False,0.01,0.9756,809990615,4.47,1.79,4.96,-5.7,3620658049.0,,3676887887.0,6.711,100,6.820614640539684,29.21,0.0,3.185262567132585,28472239.89,-0.01,1164297600000,0.31,292724.0,6378200.0,1.13,0.976,27927.0,0.79,32.14,孚日股份,14.313,822569997,0,SZ002083 孚日股份
2791,SZ002084,-19.289822211334627,,0.762,11,0.0,False,0.01,1.447,647411194,4.26,1.41,10.5641,-4.05,2757971686.0,,2772662105.0,0.0,100,3.323324377978596,-1.48,0.0,10.512786864963042,25383071.4,0.0,1164297600000,0.1,-1737798.0,5950275.0,0.59,1.479,38380.0,0.92,96.89,海鸥住工,44.066,650859649,0,SZ002084 海鸥住工
2792,SZ002085,-2.1016540566147768,-9513959.420959288,0.8543,11,1.97,False,0.01,2.2823,2141567428,6.22,1.97,10.141,4.54,13320549402.0,1681315200000.0,13320549402.0,0.0,100,12.62752421183117,487.9,0.16,10.489951862894298,99604157.4,0.12,1164643200000,0.32,7624105.0,16112455.0,0.89,2.33,30522.0,0.75,44.88,万丰奥威,19.259,2141567428,0,SZ002085 万丰奥威
2793,SZ002086,-39.016735457872656,,3.7347,11,0.34,False,0.01,5.5234,629769241,2.95,2.38,,6.12,1857819261.0,,2231232500.0,0.0,100,-109.51291728116844,-7.09,0.0,5.908988870126208,15205551.0,0.01,1164643200000,-1.28,-1001492.0,5129700.0,0.57,5.566,22579.0,0.81,86.25,ST东洋,,756350000,0,SZ002086 ST东洋
2794,SZ002087,,,0.6038,11,0.0,False,0.01,0.5767,815638642,2.95,1.02,19.5138,-6.35,2406133994.0,,2409543288.0,0.271,100,-4.5782766719080605,10.7,-0.34,-14.753243542918336,15212679.48,0.0,1164816000000,-0.24,-3455282.0,5152442.0,0.75,0.576,18707.0,0.63,24.47,新野纺织,,816794335,0,SZ002087 新野纺织
2795,SZ002088,21.74761473875302,1926089.607653796,3.2377,11,-0.65,False,0.01,3.9147,451325837,21.31,1.54,19.4606,-7.83,9617753586.0,1681315200000.0,10789947408.0,3.285,100,22.621347249196702,443.51,-0.05,16.529432901782613,23454180.8,-0.14,1164816000000,1.17,-1711295.0,1095940.0,0.36,3.917,30895.0,0.24,135.45,鲁阳节能,18.146,506332586,0,SZ002088 鲁阳节能
2796,SZ002089,,,6.7562,11,5.38,False,0.01,1.0762,1246802926,0.98,3.23,476.1952,-53.77,1221866867.0,,1347176224.0,0.0,100,8.642412539195753,-3.16,0.0,-10.743198077105154,69780334.64,0.05,1164816000000,0.07,-2981447.0,71575610.0,1.55,1.077,34622.0,5.74,80.48,*ST新海,14.203,1374669616,3,SZ002089 *ST新海
2797,SZ002090,-32.686291257947175,-10654068.304766867,3.2097,11,-1.86,False,0.01,3.9262,399705377,12.13,2.18,52.793,-0.16,4848426223.0,1681315200000.0,4903733674.0,0.206,100,2.39785606499599,134.72,0.08,-8.814269755312887,109085032.9,-0.23,1165507200000,0.07,-15011173.0,8957040.0,0.95,3.926,38126.0,2.24,87.11,金智科技,163.349,404264936,0,SZ002090 金智科技
2798,SZ002091,33.53489971707522,9657567.5537137,0.2851,11,0.24,False,0.01,1.005,1573115547,8.2,1.1,2.6523,-3.53,12899547485.0,1681315200000.0,13346310062.0,2.988,100,15.78497448656504,317.52,0.12,8.748998568808952,62547198.79,0.02,1165507200000,1.14,-4124903.0,7619739.0,0.94,1.005,53124.0,0.48,76.25,江苏国泰,7.194,1627598788,0,SZ002091 江苏国泰
2799,SZ002092,23.07747776262101,-1362743.4342684827,0.3373,11,4.32,False,0.01,0.7325,2575538934,7.25,4.03,3.541,-2.82,18672657272.0,1681315200000.0,18855941498.0,1.379,100,2.799622241584428,136.84,0.14,-12.389802020237628,427237409.33,0.3,1165507200000,0.27,28554100.0,59484770.0,1.79,0.732,99183.0,2.31,104.85,中泰化学,26.409,2600819517,0,SZ002092 中泰化学
2800,SZ002093,-13.280849234561776,-4504063.072757934,20.4612,11,0.35,False,0.01,2.4325,1003775125,8.52,3.77,68.4811,12.25,8552164065.0,1681315200000.0,8583900000.0,0.117,100,2.2625289238189272,351.13,0.0,-8.782149767935953,213317190.89,0.03,1166112000000,0.08,-6546580.0,24983649.0,0.77,2.434,45124.0,2.49,140.5,国脉科技,108.636,1007500000,0,SZ002093 国脉科技
2801,SZ002094,-16.27171265900813,,0.8673,11,-0.55,False,0.01,1.1111,690453549,3.64,1.64,10.4091,-15.35,2513250918.0,,2514867078.0,0.0,100,0.2052528176013286,32.11,0.28,-19.50464134623363,23956586.0,-0.02,1166112000000,0.01,-2967792.0,6580600.0,0.59,1.11,36705.0,0.95,85.96,青岛金王,515.149,690897549,0,SZ002094 青岛金王
2802,SZ002095,-12.192349256198598,,16.9344,11,6.95,False,0.01,7.4547,251708415,27.25,12.36,,-0.91,6859054309.0,,6886620000.0,0.0,100,2.5489209186356607,77.36,-0.84,2.671637945628058,1306670938.93,1.77,1166112000000,0.09,100701915.0,49100178.0,1.63,7.445,64370.0,19.51,345.71,生意宝,293.86,252720000,0,SZ002095 生意宝
2803,SZ002096,31.03849212610561,3376132.442765122,6.6838,11,-0.83,False,0.01,2.0249,371287000,13.14,2.11,64.5492,0.61,4878711180.0,1681315200000.0,14760068890.0,0.076,100,2.6185199063461395,262.33,0.31,-2.5584679959754557,61580367.2,-0.11,1166716800000,0.05,-5931269.0,4704551.0,0.94,2.025,20218.0,1.27,74.31,南岭民爆,282.484,1123292914,0,SZ002096 南岭民爆
2804,SZ002097,,-2761198.8928445918,0.8757,11,-0.48,False,0.01,1.2016,1001991612,6.22,1.28,,5.6,6232387827.0,1681315200000.0,6762461532.0,0.0,100,-4.7927331010819385,10.8,-0.16,-2.9736023950068917,28711579.24,-0.03,1166716800000,-0.25,-1411165.0,4605492.0,0.83,1.201,49154.0,0.46,170.7,山河智能,,1087212465,0,SZ002097 山河智能
2805,SZ002098,13.118957878868876,,0.9116,11,-0.34,False,0.01,2.0579,358000000,5.85,1.53,6.7646,-8.88,2094300000.0,,2094300000.0,0.0,100,8.01519096222411,43.42,0.17,6.41361652195489,9407566.0,-0.02,1166716800000,0.22,-1200672.0,1604400.0,0.75,2.06,16621.0,0.45,101.31,浔兴股份,26.695,358000000,0,SZ002098 浔兴股份
2806,SZ002099,-30.63191042990947,3423652.404109329,4.4087,11,0.0,False,0.01,1.9608,1609723860,7.53,2.12,229.9569,7.42,12121220666.0,1681315200000.0,12188925855.0,1.328,100,3.675262267159616,172.76,-0.13,-0.77990372490363,65747574.91,0.0,1167062400000,0.14,1300106.0,8705163.0,0.55,1.961,32654.0,0.54,53.98,海翔药业,54.009,1618715253,0,SZ002099 海翔药业
2807,SZ002100,12.49484684928943,-37287022.36867774,0.7695,11,-1.38,False,0.01,1.5896,1354534033,9.26,2.88,,11.43,12542985146.0,1681315200000.0,12543420542.0,0.0,100,-3.4764407092532963,365.63,0.11,30.07832764199976,310268957.9,-0.13,1167062400000,-0.17,-29913943.0,33421318.0,0.92,1.588,66755.0,2.47,95.21,天康生物,,1354581052,0,SZ002100 天康生物
2808,SZ002101,172.53886879946526,8284144.972572324,1.5222,11,1.69,False,0.01,2.0166,528789616,18.6,2.9,11.9664,-14.17,9835486858.0,1681315200000.0,9837146908.0,1.613,100,9.753785330863328,303.8,-0.05,3.9659376571686167,217326170.08,0.31,1167321600000,0.88,-2268738.0,11651859.0,1.36,2.017,54530.0,2.2,69.15,广东鸿图,21.134,528878866,0,SZ002101 广东鸿图
2809,SZ002102,-28.73282515190563,,0.8084,11,0.77,False,0.01,2.5358,2403463424,3.93,2.31,,25.96,9445611256.0,,10350976620.0,0.0,100,12.924184442175848,229.39,0.26,-7.711147967290143,93241271.0,0.03,1167321600000,0.19,-4155791.0,23874700.0,0.58,2.535,21679.0,0.99,87.58,ST冠福,20.888,2633836290,0,SZ002102 ST冠福
2810,SZ002103,9.023101018496838,,1.3222,11,-2.56,False,0.01,3.6828,421476412,5.71,3.41,16.1017,5.16,2406630313.0,,3050698562.0,0.0,100,1.975921975321461,16.76,-0.17,-0.5720052726106206,63407098.8,-0.15,1168358400000,0.03,-7819790.0,11007680.0,0.87,3.684,25691.0,2.61,68.94,广博股份,188.379,534272953,0,SZ002103 广博股份
2811,SZ002104,10.24911550203167,-15783135.890825355,6.3425,11,-1.6,False,0.01,3.3224,590571379,9.21,3.53,,24.29,5439162401.0,1681315200000.0,6441563834.0,0.0,100,4.73549138087803,321.26,0.0,-12.151487551449993,250050255.61,-0.15,1168358400000,0.13,-6668472.0,27079923.0,0.72,3.325,118407.0,4.59,63.7,恒宝股份,69.555,699409754,0,SZ002104 恒宝股份
2812,SZ002105,65.22805294087846,,1.2742,11,-0.16,False,0.01,2.4154,368500000,6.31,1.11,6.296,-11.62,2325235000.0,,2325235000.0,1.585,100,20.83851896663353,48.78,0.0,-2.462454929533875,12451321.0,-0.01,1168531200000,0.51,-892306.0,1975000.0,0.71,2.418,27313.0,0.54,160.29,信隆健康,12.291,368500000,0,SZ002105 信隆健康
2813,SZ002106,9.178020195474955,-726664.1140452692,1.0174,11,-0.22,False,0.01,1.2577,704133908,8.87,2.47,8.5389,15.49,6245667764.0,1681315200000.0,6260589339.0,2.255,100,7.599388364822237,-6.29,-0.11,8.616141308683002,89648213.52,-0.02,1168531200000,0.52,-5547058.0,10162733.0,0.95,1.258,62868.0,1.44,58.4,莱宝高科,17.068,705816160,0,SZ002106 莱宝高科
2814,SZ002107,3.8783218337735015,,3.8279,11,-0.74,False,0.01,5.2038,569616650,6.73,2.95,20.9686,8.55,3833520055.0,,3884620608.0,0.0,100,13.70402232541474,184.61,0.15,5.660923915871585,47664180.4,-0.05,1169568000000,0.19,-897370.0,7051840.0,0.87,5.217,34131.0,1.24,94.01,沃华医药,36.174,577209600,0,SZ002107 沃华医药
2815,SZ002108,18.47465802269861,-2850827.685068704,2.4852,11,0.23,False,0.01,1.4056,1671722766,4.28,0.7,23.2785,-7.16,7154973438.0,1681315200000.0,7159146438.0,0.981,100,6.419553348759065,298.66,-0.23,-1.337704301771403,37046469.74,0.01,1169568000000,0.17,-2342451.0,8639848.0,0.89,1.408,75958.0,0.52,84.06,沧州明珠,25.396,1672697766,0,SZ002108 沧州明珠
2816,SZ002109,53.70542791454249,-147941.32672392426,1.7076,11,0.19,False,0.01,1.1324,1052944789,5.15,1.56,14.4188,1.78,5422665663.0,1681315200000.0,5422665663.0,2.913,100,11.555496632153485,15.1,0.19,18.317050127283864,20280639.0,0.01,1169740800000,0.5,-810018.0,3947850.0,1.13,1.132,20056.0,0.37,51.02,兴化股份,10.202,1052944789,0,SZ002109 兴化股份
2817,SZ002110,-72.63341000798094,-4005606.085257644,0.2241,11,0.2,False,0.01,0.5698,2451576238,4.94,1.22,5.7555,5.11,12110786616.0,1681315200000.0,12110786616.0,16.599,100,3.1710763163654483,27.69,0.0,0.3038534716163443,45681668.0,0.01,1169740800000,0.28,1136666.0,9233200.0,0.89,0.57,53843.0,0.38,75.67,三钢闽光,17.416,2451576238,0,SZ002110 三钢闽光
2818,SZ002111,-10.218580718929882,1788823.3927810525,2.3444,11,-0.68,False,0.01,1.8192,475411206,10.29,2.8,33.2856,3.21,4891981310.0,1681315200000.0,5499742656.0,1.749,100,7.6954346272468515,69.7,-0.19,-2.7608182544443194,49051286.36,-0.07,1169740800000,0.45,-4146692.0,4762688.0,0.73,1.783,32445.0,1.0,279.31,威海广泰,22.911,534474505,0,SZ002111 威海广泰
2819,SZ002112,43.56566572114886,,2.3402,11,3.09,False,0.01,6.7591,258443761,11.67,4.06,,56.43,3016038691.0,,3058473600.0,0.129,100,6.33640158601267,111.89,-0.17,16.11341846059964,340094091.51,0.35,1170864000000,0.1,17491744.0,29455745.0,0.83,7.03,38707.0,11.4,79.49,三变科技,113.994,262080000,0,SZ002112 三变科技
2820,SZ002113,,,6.5102,11,-1.59,False,0.01,17.0268,976563907,1.24,3.97,,-6.06,1210939245.0,,1873078309.0,0.0,100,-162.21661805561885,-5.58,-0.8,-25.50948618501268,24954737.26,-0.02,1170864000000,-0.31,-1054359.0,20226213.0,0.73,17.714,21925.0,2.07,84.41,ST天润,,1510547023,0,SZ002113 ST天润
2821,SZ002114,,,1.1877,11,2.41,False,0.01,1.8934,323390823,7.23,3.82,,8.23,2338115650.0,,2338147780.0,0.0,100,-17.497223554382142,-51.28,-0.28,1.7894925514141846,75250487.64,0.17,1171468800000,-0.73,6997824.0,10403221.0,0.96,1.893,24444.0,3.22,206.94,罗平锌电,,323395267,0,SZ002114 罗平锌电
2822,SZ002115,,,0.5374,11,-0.75,False,0.01,2.2644,693769370,6.58,4.52,10.9948,45.25,4565002455.0,,5336322965.0,0.0,100,-27.49358262641622,116.02,-0.3,20.88973133119656,292082035.35,-0.05,1171468800000,-0.83,-2132899.0,43987892.0,0.66,2.261,37375.0,6.34,114.75,三维通信,,810991332,0,SZ002115 三维通信
